# mem-diff: /tmp/w3-mem-before-e6.snap -> /tmp/w3-mem-after-e6.snap
# 130 regions in before, 132 in after
REGION_ONLY_IN_BEFORE addr=0x1049c4000 size=16384
REGION_ONLY_IN_BEFORE addr=0x1049c8000 size=16384
REGION_ONLY_IN_BEFORE addr=0x1049d8000 size=32768
REGION_ONLY_IN_BEFORE addr=0x104a10000 size=16384
REGION_ONLY_IN_BEFORE addr=0x104a14000 size=16384
REGION_ONLY_IN_BEFORE addr=0x104a18000 size=16384
REGION_ONLY_IN_BEFORE addr=0x104a1c000 size=16384
REGION_ONLY_IN_BEFORE addr=0x104a20000 size=32768
REGION_ONLY_IN_BEFORE addr=0x104a28000 size=16384
DIFF addr=0x104a2c4b2 len=2 region=0x104a2c000+1202 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c4b6 len=2 region=0x104a2c000+1206 prot=0x301 before=0000 after=0280
DIFF addr=0x104a2c4be len=2 region=0x104a2c000+1214 prot=0x301 before=0000 after=0220
DIFF addr=0x104a2c4c2 len=2 region=0x104a2c000+1218 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c4c6 len=2 region=0x104a2c000+1222 prot=0x301 before=0000 after=0289
DIFF addr=0x104a2c4ce len=2 region=0x104a2c000+1230 prot=0x301 before=0000 after=0220
DIFF addr=0x104a2c4d2 len=2 region=0x104a2c000+1234 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c4d6 len=2 region=0x104a2c000+1238 prot=0x301 before=0000 after=0292
DIFF addr=0x104a2c4de len=2 region=0x104a2c000+1246 prot=0x301 before=0000 after=0220
DIFF addr=0x104a2c4e2 len=2 region=0x104a2c000+1250 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c4e6 len=2 region=0x104a2c000+1254 prot=0x301 before=0000 after=029b
DIFF addr=0x104a2c4ee len=2 region=0x104a2c000+1262 prot=0x301 before=0000 after=0220
DIFF addr=0x104a2c4f2 len=2 region=0x104a2c000+1266 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c4f6 len=2 region=0x104a2c000+1270 prot=0x301 before=0000 after=02a4
DIFF addr=0x104a2c4fe len=2 region=0x104a2c000+1278 prot=0x301 before=0000 after=0244
DIFF addr=0x104a2c502 len=2 region=0x104a2c000+1282 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c506 len=2 region=0x104a2c000+1286 prot=0x301 before=0000 after=02ad
DIFF addr=0x104a2c50e len=2 region=0x104a2c000+1294 prot=0x301 before=0000 after=0244
DIFF addr=0x104a2c512 len=2 region=0x104a2c000+1298 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c516 len=2 region=0x104a2c000+1302 prot=0x301 before=0000 after=02b6
DIFF addr=0x104a2c51e len=2 region=0x104a2c000+1310 prot=0x301 before=0000 after=0220
DIFF addr=0x104a2c522 len=2 region=0x104a2c000+1314 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c526 len=2 region=0x104a2c000+1318 prot=0x301 before=0000 after=02bf
DIFF addr=0x104a2c52e len=2 region=0x104a2c000+1326 prot=0x301 before=0000 after=0220
DIFF addr=0x104a2c532 len=2 region=0x104a2c000+1330 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c536 len=2 region=0x104a2c000+1334 prot=0x301 before=0000 after=02c8
DIFF addr=0x104a2c53e len=2 region=0x104a2c000+1342 prot=0x301 before=0000 after=0220
DIFF addr=0x104a2c542 len=2 region=0x104a2c000+1346 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c546 len=2 region=0x104a2c000+1350 prot=0x301 before=0000 after=02d1
DIFF addr=0x104a2c54e len=2 region=0x104a2c000+1358 prot=0x301 before=0000 after=0220
DIFF addr=0x104a2c552 len=2 region=0x104a2c000+1362 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c556 len=2 region=0x104a2c000+1366 prot=0x301 before=0000 after=02da
DIFF addr=0x104a2c55e len=2 region=0x104a2c000+1374 prot=0x301 before=0000 after=0220
DIFF addr=0x104a2c562 len=2 region=0x104a2c000+1378 prot=0x301 before=0000 after=018e
DIFF addr=0x104a2c566 len=2 region=0x104a2c000+1382 prot=0x301 before=0000 after=02e3
REGION_ONLY_IN_BEFORE addr=0xbf6800000 size=4194304
REGION_ONLY_IN_BEFORE addr=0xbf6c00000 size=4194304
REGION_ONLY_IN_BEFORE addr=0xbf7000000 size=4194304
REGION_ONLY_IN_BEFORE addr=0xbf7400000 size=4194304
# total: 1933 diff runs, 11812 diff bytes
